country,sub_item,year,currency,VA1,code,VA2,WAGE1
Spain,"Electricity, gas and water supply",1992,peseta,1578500000000,E,1578500000000,382300000000
Spain,Construction,1992,peseta,5053800000000,F,5053800000000,3003000000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1992,peseta,12820100000000,GH,12820100000000,3833700000000
Spain,"Transport, storage and communications",1992,peseta,3218000000000,I,3218000000000,1704000000000
Spain,"Financial intermediation real estate, renting and business activities",1992,peseta,10448700000000,JK,10448700000000,2784000000000
Spain,Total Economy,1992,peseta,59380400000000,TOT,59380400000000,28946900000000
Spain,"Agriculture, hunting, forestry fishing",1993,peseta,2163200000000,AB,2163200000000,643200000000
Spain,Mining and quarrying,1993,peseta,316900000000,C,316900000000,211500000000
Spain,Manufacturing,1993,peseta,12461500000000,D,12461500000000,7112300000000
Spain,"Electricity, gas and water supply",1993,peseta,1644400000000,E,1644400000000,415300000000
Spain,Construction,1993,peseta,4959500000000,F,4959500000000,2944400000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1993,peseta,13682500000000,GH,13682500000000,4091000000000
Spain,"Transport, storage and communications",1993,peseta,3387200000000,I,3387200000000,1790900000000
Spain,"Financial intermediation real estate, renting and business activities",1993,peseta,11063900000000,JK,11063900000000,3062300000000
Spain,Total Economy,1993,peseta,61625600000000,TOT,61625600000000,30060700000000
Spain,"Agriculture, hunting, forestry fishing",1994,peseta,2136300000000,AB,2136300000000,668200000000
Spain,Mining and quarrying,1994,peseta,332000000000,C,332000000000,205400000000
Spain,Manufacturing,1994,peseta,13315800000000,D,13315800000000,7155300000000
Spain,"Electricity, gas and water supply",1994,peseta,1725500000000,E,1725500000000,429000000000
Spain,Construction,1994,peseta,5150800000000,F,5150800000000,2960000000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1994,peseta,14607100000000,GH,14607100000000,4340900000000
Spain,"Transport, storage and communications",1994,peseta,3717000000000,I,3717000000000,1905500000000
Spain,"Financial intermediation real estate, renting and business activities",1994,peseta,11410100000000,JK,11410100000000,3018400000000
Spain,Total Economy,1994,peseta,64878000000000,TOT,64878000000000,30764100000000
Spain,"Agriculture, hunting, forestry fishing",1995,1999 ESP euro / euro,18568000000,AB,18568000000,3101000000
Spain,Mining and quarrying,1995,1999 ESP euro / euro,2408000000,C,2408000000,1293000000
Spain,Manufacturing,1995,1999 ESP euro / euro,76082000000,D,76082000000,48722000000
Spain,"Electricity, gas and water supply",1995,1999 ESP euro / euro,11816000000,E,11816000000,2954000000
Spain,Construction,1995,1999 ESP euro / euro,30874000000,F,30874000000,19503000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1995,1999 ESP euro / euro,78204000000,GH,78204000000,28642000000
Spain,"Transport, storage and communications",1995,1999 ESP euro / euro,32683000000,I,32683000000,15830000000
Spain,"Financial intermediation real estate, renting and business activities",1995,1999 ESP euro / euro,73845000000,JK,73845000000,27783000000
Spain,Total Economy,1995,1999 ESP euro / euro,412347000000,TOT,412347000000,218493000000
Spain,"Agriculture, hunting, forestry fishing",1996,1999 ESP euro / euro,22199000000,AB,22199000000,3256000000
Spain,Mining and quarrying,1996,1999 ESP euro / euro,2173000000,C,2173000000,1304000000
Spain,Manufacturing,1996,1999 ESP euro / euro,80855000000,D,80855000000,51629000000
Spain,"Electricity, gas and water supply",1996,1999 ESP euro / euro,12471000000,E,12471000000,3034000000
Spain,Construction,1996,1999 ESP euro / euro,31431000000,F,31431000000,20712000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1996,1999 ESP euro / euro,81132000000,GH,81132000000,31637000000
Spain,"Transport, storage and communications",1996,1999 ESP euro / euro,33744000000,I,33744000000,16116000000
Spain,"Financial intermediation real estate, renting and business activities",1996,1999 ESP euro / euro,78693000000,JK,78693000000,29966000000
Spain,Total Economy,1996,1999 ESP euro / euro,435915000000,TOT,435915000000,232195000000
Spain,"Agriculture, hunting, forestry fishing",1997,1999 ESP euro / euro,23153000000,AB,23153000000,3755000000
Spain,Mining and quarrying,1997,1999 ESP euro / euro,1833000000,C,1833000000,1305000000
Spain,Manufacturing,1997,1999 ESP euro / euro,87863000000,D,87863000000,55942000000
Spain,"Electricity, gas and water supply",1997,1999 ESP euro / euro,12621000000,E,12621000000,3004000000
Spain,Construction,1997,1999 ESP euro / euro,32848000000,F,32848000000,22735000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1997,1999 ESP euro / euro,85877000000,GH,85877000000,36356000000
Spain,"Transport, storage and communications",1997,1999 ESP euro / euro,35840000000,I,35840000000,16622000000
Spain,"Financial intermediation real estate, renting and business activities",1997,1999 ESP euro / euro,84717000000,JK,84717000000,33253000000
Spain,Total Economy,1997,1999 ESP euro / euro,461682000000,TOT,461682000000,250153000000
Spain,"Agriculture, hunting, forestry fishing",1998,1999 ESP euro / euro,23910000000,AB,23910000000,4102000000
Spain,Mining and quarrying,1998,1999 ESP euro / euro,1711000000,C,1711000000,1184000000
Spain,Manufacturing,1998,1999 ESP euro / euro,93356000000,D,93356000000,58482000000
Spain,"Electricity, gas and water supply",1998,1999 ESP euro / euro,11897000000,E,11897000000,2991000000
Spain,Construction,1998,1999 ESP euro / euro,36139000000,F,36139000000,24660000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1998,1999 ESP euro / euro,91729000000,GH,91729000000,41200000000
Spain,"Transport, storage and communications",1998,1999 ESP euro / euro,38337000000,I,38337000000,16496000000
Spain,"Financial intermediation real estate, renting and business activities",1998,1999 ESP euro / euro,91466000000,JK,91466000000,36330000000
Spain,Total Economy,1998,1999 ESP euro / euro,491716000000,TOT,491716000000,267173000000
Spain,"Agriculture, hunting, forestry fishing",1999,1999 ESP euro / euro,23470000000,AB,23470000000,4212000000
Spain,Mining and quarrying,1999,1999 ESP euro / euro,1707000000,C,1707000000,1168000000
Spain,Manufacturing,1999,1999 ESP euro / euro,98429000000,D,98429000000,60663000000
Spain,"Electricity, gas and water supply",1999,1999 ESP euro / euro,11934000000,E,11934000000,2983000000
Spain,Construction,1999,1999 ESP euro / euro,41252000000,F,41252000000,27532000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1999,1999 ESP euro / euro,99596000000,GH,99596000000,47408000000
Spain,"Transport, storage and communications",1999,1999 ESP euro / euro,40009000000,I,40009000000,16590000000
Spain,"Financial intermediation real estate, renting and business activities",1999,1999 ESP euro / euro,98462000000,JK,98462000000,39868000000
Spain,Total Economy,1999,1999 ESP euro / euro,525075000000,TOT,525075000000,287425000000
Spain,"Agriculture, hunting, forestry fishing",2000,1999 ESP euro / euro,24984000000,AB,24984000000,4492000000
Spain,Mining and quarrying,2000,1999 ESP euro / euro,1761000000,C,1761000000,1178000000
Spain,Manufacturing,2000,1999 ESP euro / euro,106132000000,D,106132000000,64064000000
Spain,"Electricity, gas and water supply",2000,1999 ESP euro / euro,11324000000,E,11324000000,2947000000
Spain,Construction,2000,1999 ESP euro / euro,47584000000,F,47584000000,30754000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2000,1999 ESP euro / euro,107362000000,GH,107362000000,54814000000
Spain,"Transport, storage and communications",2000,1999 ESP euro / euro,41755000000,I,41755000000,17104000000
Spain,"Financial intermediation real estate, renting and business activities",2000,1999 ESP euro / euro,111047000000,JK,111047000000,43903000000
Spain,Total Economy,2000,1999 ESP euro / euro,570560000000,TOT,570560000000,312176000000
Spain,"Agriculture, hunting, forestry fishing",2001,1999 ESP euro / euro,26310000000,AB,26310000000,4783000000
Spain,Mining and quarrying,2001,1999 ESP euro / euro,2137000000,C,2137000000,1267000000
Spain,Manufacturing,2001,1999 ESP euro / euro,111846000000,D,111846000000,67723000000
Spain,"Electricity, gas and water supply",2001,1999 ESP euro / euro,11490000000,E,11490000000,2889000000
Spain,Construction,2001,1999 ESP euro / euro,54970000000,F,54970000000,35175000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2001,1999 ESP euro / euro,115040000000,GH,115040000000,57691000000
Spain,"Transport, storage and communications",2001,1999 ESP euro / euro,45692000000,I,45692000000,18700000000
Spain,"Financial intermediation real estate, renting and business activities",2001,1999 ESP euro / euro,124028000000,JK,124028000000,47676000000
Spain,Total Economy,2001,1999 ESP euro / euro,618252000000,TOT,618252000000,334707000000
Spain,"Agriculture, hunting, forestry fishing",2002,1999 ESP euro / euro,26586000000,AB,26586000000,4842000000
Spain,Mining and quarrying,2002,1999 ESP euro / euro,2270000000,C,2270000000,1279000000
Spain,Manufacturing,2002,1999 ESP euro / euro,114548000000,D,114548000000,69358000000
Spain,"Electricity, gas and water supply",2002,1999 ESP euro / euro,12221000000,E,12221000000,2949000000
Spain,Construction,2002,1999 ESP euro / euro,62452000000,F,62452000000,38696000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2002,1999 ESP euro / euro,123645000000,GH,123645000000,61597000000
Spain,"Transport, storage and communications",2002,1999 ESP euro / euro,48776000000,I,48776000000,19985000000
Spain,"Financial intermediation real estate, renting and business activities",2002,1999 ESP euro / euro,135327000000,JK,135327000000,51131000000
Spain,Total Economy,2002,1999 ESP euro / euro,661517000000,TOT,661517000000,355261000000
Spain,"Agriculture, hunting, forestry fishing",2003,1999 ESP euro / euro,28008000000,AB,28008000000,4950000000
Spain,Mining and quarrying,2003,1999 ESP euro / euro,2403000000,C,2403000000,1321000000
Spain,Manufacturing,2003,1999 ESP euro / euro,118439000000,D,118439000000,72407000000
Spain,"Electricity, gas and water supply",2003,1999 ESP euro / euro,13400000000,E,13400000000,3103000000
Spain,Construction,2003,1999 ESP euro / euro,70265000000,F,70265000000,42629000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2003,1999 ESP euro / euro,130338000000,GH,130338000000,64576000000
Spain,"Transport, storage and communications",2003,1999 ESP euro / euro,51915000000,I,51915000000,21378000000
Spain,"Financial intermediation real estate, renting and business activities",2003,1999 ESP euro / euro,145704000000,JK,145704000000,54498000000
Spain,Total Economy,2003,1999 ESP euro / euro,706932000000,TOT,706932000000,378561000000
Spain,"Agriculture, hunting, forestry fishing",2004,1999 ESP euro / euro,27365000000,AB,27365000000,5179000000
Spain,Mining and quarrying,2004,1999 ESP euro / euro,2499000000,C,2499000000,1365000000
Spain,Manufacturing,2004,1999 ESP euro / euro,123000000000,D,123000000000,74103000000
Spain,"Electricity, gas and water supply",2004,1999 ESP euro / euro,14386000000,E,14386000000,3231000000
Spain,Construction,2004,1999 ESP euro / euro,80480000000,F,80480000000,46785000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2004,1999 ESP euro / euro,139450000000,GH,139450000000,68022000000
Spain,"Transport, storage and communications",2004,1999 ESP euro / euro,55114000000,I,55114000000,22645000000
Spain,"Financial intermediation real estate, renting and business activities",2004,1999 ESP euro / euro,156797000000,JK,156797000000,57931000000
Spain,Total Economy,2004,1999 ESP euro / euro,756669000000,TOT,756669000000,401102000000
Spain,"Agriculture, hunting, forestry fishing",2005,1999 ESP euro / euro,26011000000,AB,26011000000,5400000000
Spain,Mining and quarrying,2005,1999 ESP euro / euro,2378000000,C,2378000000,1305000000
Spain,Manufacturing,2005,1999 ESP euro / euro,128753000000,D,128753000000,77264000000
Spain,"Electricity, gas and water supply",2005,1999 ESP euro / euro,16673000000,E,16673000000,3553000000
Spain,Construction,2005,1999 ESP euro / euro,93808000000,F,93808000000,53334000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2005,1999 ESP euro / euro,148124000000,GH,148124000000,71923000000
Spain,"Transport, storage and communications",2005,1999 ESP euro / euro,56256000000,I,56256000000,23636000000
Spain,"Financial intermediation real estate, renting and business activities",2005,1999 ESP euro / euro,171778000000,JK,171778000000,63283000000
Spain,Total Economy,2005,1999 ESP euro / euro,813776000000,TOT,813776000000,430832000000
Spain,"Agriculture, hunting, forestry fishing",2006,1999 ESP euro / euro,24471000000,AB,24471000000,5613000000
Spain,Mining and quarrying,2006,1999 ESP euro / euro,2473000000,C,2473000000,1320000000
Spain,Manufacturing,2006,1999 ESP euro / euro,135845000000,D,135845000000,80548000000
Spain,"Electricity, gas and water supply",2006,1999 ESP euro / euro,17534000000,E,17534000000,3740000000
Spain,Construction,2006,1999 ESP euro / euro,105823000000,F,105823000000,60501000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2006,1999 ESP euro / euro,158043000000,GH,158043000000,75257000000
Spain,"Transport, storage and communications",2006,1999 ESP euro / euro,60099000000,I,60099000000,25419000000
Spain,"Financial intermediation real estate, renting and business activities",2006,1999 ESP euro / euro,190018000000,JK,190018000000,70751000000
Spain,Total Economy,2006,1999 ESP euro / euro,876826000000,TOT,876826000000,464548000000
Spain,"Agriculture, hunting, forestry fishing",2007,1999 ESP euro / euro,25840000000,AB,25840000000,5971000000
Spain,Mining and quarrying,2007,1999 ESP euro / euro,2596000000,C,2596000000,1372000000
Spain,Manufacturing,2007,1999 ESP euro / euro,141343000000,D,141343000000,83468000000
Spain,"Electricity, gas and water supply",2007,1999 ESP euro / euro,19786000000,E,19786000000,4068000000
Spain,Construction,2007,1999 ESP euro / euro,111726000000,F,111726000000,65178000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2007,1999 ESP euro / euro,167579000000,GH,167579000000,81506000000
Spain,"Transport, storage and communications",2007,1999 ESP euro / euro,64062000000,I,64062000000,27585000000
Spain,"Financial intermediation real estate, renting and business activities",2007,1999 ESP euro / euro,212795000000,JK,212795000000,77562000000
Spain,Total Economy,2007,1999 ESP euro / euro,944824000000,TOT,944824000000,502182000000
Spain,"Agriculture, hunting, forestry fishing",2008,1999 ESP euro / euro,25654000000,AB,25654000000,6107000000
Spain,Mining and quarrying,2008,1999 ESP euro / euro,2408000000,C,2408000000,1529000000
Spain,Manufacturing,2008,1999 ESP euro / euro,145277000000,D,145277000000,86452000000
Spain,"Electricity, gas and water supply",2008,1999 ESP euro / euro,21623000000,E,21623000000,4726000000
Spain,Construction,2008,1999 ESP euro / euro,113638000000,F,113638000000,62375000000
Spain,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2008,1999 ESP euro / euro,178290000000,GH,178290000000,87435000000
Spain,"Transport, storage and communications",2008,1999 ESP euro / euro,66294000000,I,66294000000,29578000000
Spain,"Financial intermediation real estate, renting and business activities",2008,1999 ESP euro / euro,228796000000,JK,228796000000,82343000000
Spain,Total Economy,2008,1999 ESP euro / euro,996011000000,TOT,996011000000,531293000000
Sweden,"Agriculture, hunting, forestry fishing",1970,Swedish krona,7088000000,AB,7088000000,2636000000
Sweden,Mining and quarrying,1970,Swedish krona,1592000000,C,1592000000,578000000
Sweden,Manufacturing,1970,Swedish krona,43110000000,D,43110000000,31492000000
Sweden,"Electricity, gas and water supply",1970,Swedish krona,3129000000,E,3129000000,909000000
Sweden,Construction,1970,Swedish krona,14268000000,F,14268000000,10697000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1970,Swedish krona,18761000000,GH,18761000000,12981000000
Sweden,"Transport, storage and communications",1970,Swedish krona,10737000000,I,10737000000,7301000000
Sweden,"Financial intermediation real estate, renting and business activities",1970,Swedish krona,18889000000,JK,22053000000,5582000000
Sweden,Total Economy,1970,Swedish krona,151428000000,TOT,154592000000,102979000000
Sweden,"Agriculture, hunting, forestry fishing",1971,Swedish krona,8164000000,AB,8164000000,2767000000
Sweden,Mining and quarrying,1971,Swedish krona,1728000000,C,1728000000,652000000
Sweden,Manufacturing,1971,Swedish krona,45206000000,D,45206000000,33895000000
Sweden,"Electricity, gas and water supply",1971,Swedish krona,3721000000,E,3721000000,1022000000
Sweden,Construction,1971,Swedish krona,15296000000,F,15296000000,10963000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1971,Swedish krona,20724000000,GH,20724000000,14328000000
Sweden,"Transport, storage and communications",1971,Swedish krona,11635000000,I,11635000000,7864000000
Sweden,"Financial intermediation real estate, renting and business activities",1971,Swedish krona,20612000000,JK,24533000000,6273000000
Sweden,Total Economy,1971,Swedish krona,165619000000,TOT,169540000000,112642000000
Sweden,"Agriculture, hunting, forestry fishing",1972,Swedish krona,7771000000,AB,7771000000,2635000000
Sweden,Mining and quarrying,1972,Swedish krona,1696000000,C,1696000000,682000000
Sweden,Manufacturing,1972,Swedish krona,47798000000,D,47798000000,36253000000
Sweden,"Electricity, gas and water supply",1972,Swedish krona,4166000000,E,4166000000,1102000000
Sweden,Construction,1972,Swedish krona,16586000000,F,16586000000,11365000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1972,Swedish krona,21296000000,GH,21296000000,15308000000
Sweden,"Transport, storage and communications",1972,Swedish krona,13127000000,I,13127000000,8524000000
Sweden,"Financial intermediation real estate, renting and business activities",1972,Swedish krona,22894000000,JK,27205000000,6864000000
Sweden,Total Economy,1972,Swedish krona,178261000000,TOT,182572000000,121489000000
Sweden,"Agriculture, hunting, forestry fishing",1973,Swedish krona,8227000000,AB,8227000000,2594000000
Sweden,Mining and quarrying,1973,Swedish krona,1877000000,C,1877000000,744000000
Sweden,Manufacturing,1973,Swedish krona,54710000000,D,54710000000,39886000000
Sweden,"Electricity, gas and water supply",1973,Swedish krona,4583000000,E,4583000000,1190000000
Sweden,Construction,1973,Swedish krona,18609000000,F,18609000000,12099000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1973,Swedish krona,23455000000,GH,23455000000,16597000000
Sweden,"Transport, storage and communications",1973,Swedish krona,15089000000,I,15089000000,9139000000
Sweden,"Financial intermediation real estate, renting and business activities",1973,Swedish krona,25490000000,JK,30405000000,7527000000
Sweden,Total Economy,1973,Swedish krona,199504000000,TOT,204419000000,131941000000
Sweden,"Agriculture, hunting, forestry fishing",1974,Swedish krona,11652000000,AB,11652000000,3038000000
Sweden,Mining and quarrying,1974,Swedish krona,2310000000,C,2310000000,912000000
Sweden,Manufacturing,1974,Swedish krona,69643000000,D,69643000000,47548000000
Sweden,"Electricity, gas and water supply",1974,Swedish krona,4908000000,E,4908000000,1330000000
Sweden,Construction,1974,Swedish krona,19390000000,F,19390000000,13728000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1974,Swedish krona,28338000000,GH,28338000000,19929000000
Sweden,"Transport, storage and communications",1974,Swedish krona,17144000000,I,17144000000,10524000000
Sweden,"Financial intermediation real estate, renting and business activities",1974,Swedish krona,28192000000,JK,34081000000,8747000000
Sweden,Total Economy,1974,Swedish krona,235520000000,TOT,241409000000,154370000000
Sweden,"Agriculture, hunting, forestry fishing",1975,Swedish krona,13021000000,AB,13021000000,3630000000
Sweden,Mining and quarrying,1975,Swedish krona,2384000000,C,2384000000,1082000000
Sweden,Manufacturing,1975,Swedish krona,79242000000,D,79242000000,57046000000
Sweden,"Electricity, gas and water supply",1975,Swedish krona,6088000000,E,6088000000,1603000000
Sweden,Construction,1975,Swedish krona,22831000000,F,22831000000,15755000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1975,Swedish krona,34994000000,GH,34994000000,24718000000
Sweden,"Transport, storage and communications",1975,Swedish krona,18085000000,I,18085000000,12543000000
Sweden,"Financial intermediation real estate, renting and business activities",1975,Swedish krona,31945000000,JK,38432000000,10758000000
Sweden,Total Economy,1975,Swedish krona,273977000000,TOT,280464000000,186389000000
Sweden,"Agriculture, hunting, forestry fishing",1976,Swedish krona,14802000000,AB,14802000000,4255000000
Sweden,Mining and quarrying,1976,Swedish krona,2282000000,C,2282000000,1311000000
Sweden,Manufacturing,1976,Swedish krona,83575000000,D,83575000000,66345000000
Sweden,"Electricity, gas and water supply",1976,Swedish krona,7074000000,E,7074000000,1841000000
Sweden,Construction,1976,Swedish krona,28494000000,F,28494000000,18720000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1976,Swedish krona,39466000000,GH,39466000000,28934000000
Sweden,"Transport, storage and communications",1976,Swedish krona,19922000000,I,19922000000,14532000000
Sweden,"Financial intermediation real estate, renting and business activities",1976,Swedish krona,35997000000,JK,44634000000,12629000000
Sweden,Total Economy,1976,Swedish krona,309712000000,TOT,318349000000,219430000000
Sweden,"Agriculture, hunting, forestry fishing",1977,Swedish krona,14601000000,AB,14601000000,4575000000
Sweden,Mining and quarrying,1977,Swedish krona,1671000000,C,1671000000,1341000000
Sweden,Manufacturing,1977,Swedish krona,83055000000,D,83055000000,69054000000
Sweden,"Electricity, gas and water supply",1977,Swedish krona,7790000000,E,7790000000,2142000000
Sweden,Construction,1977,Swedish krona,30273000000,F,30273000000,19723000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1977,Swedish krona,41684000000,GH,41684000000,31768000000
Sweden,"Transport, storage and communications",1977,Swedish krona,22061000000,I,22061000000,16295000000
Sweden,"Financial intermediation real estate, renting and business activities",1977,Swedish krona,39770000000,JK,49176000000,14290000000
Sweden,Total Economy,1977,Swedish krona,334724000000,TOT,344130000000,244209000000
Sweden,"Agriculture, hunting, forestry fishing",1978,Swedish krona,14709000000,AB,14709000000,4649000000
Sweden,Mining and quarrying,1978,Swedish krona,1262000000,C,1262000000,1279000000
Sweden,Manufacturing,1978,Swedish krona,88044000000,D,88044000000,74197000000
Sweden,"Electricity, gas and water supply",1978,Swedish krona,10293000000,E,10293000000,2341000000
Sweden,Construction,1978,Swedish krona,31525000000,F,31525000000,21456000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1978,Swedish krona,45560000000,GH,45560000000,34806000000
Sweden,"Transport, storage and communications",1978,Swedish krona,24244000000,I,24244000000,17835000000
Sweden,"Financial intermediation real estate, renting and business activities",1978,Swedish krona,46732000000,JK,58568000000,16302000000
Sweden,Total Economy,1978,Swedish krona,368841000000,TOT,380677000000,271336000000
Sweden,"Agriculture, hunting, forestry fishing",1979,Swedish krona,14703000000,AB,14703000000,4661000000
Sweden,Mining and quarrying,1979,Swedish krona,1987000000,C,1987000000,1482000000
Sweden,Manufacturing,1979,Swedish krona,100924000000,D,100924000000,79336000000
Sweden,"Electricity, gas and water supply",1979,Swedish krona,11520000000,E,11520000000,2673000000
Sweden,Construction,1979,Swedish krona,34707000000,F,34707000000,23099000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1979,Swedish krona,52085000000,GH,52085000000,37458000000
Sweden,"Transport, storage and communications",1979,Swedish krona,27268000000,I,27268000000,19475000000
Sweden,"Financial intermediation real estate, renting and business activities",1979,Swedish krona,52209000000,JK,65903000000,18444000000
Sweden,Total Economy,1979,Swedish krona,414804000000,TOT,428498000000,297272000000
Sweden,"Agriculture, hunting, forestry fishing",1980,Swedish krona,17734000000,AB,17734000000,5128000000
Sweden,Mining and quarrying,1980,Swedish krona,1757000000,C,1757000000,1551000000
Sweden,Manufacturing,1980,Swedish krona,111209000000,D,111209000000,89451000000
Sweden,"Electricity, gas and water supply",1980,Swedish krona,13674000000,E,13674000000,2372000000
Sweden,Construction,1980,Swedish krona,35531000000,F,35531000000,28467000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1980,Swedish krona,54770000000,GH,54770000000,44990000000
Sweden,"Transport, storage and communications",1980,Swedish krona,32965000000,I,32965000000,23385000000
Sweden,"Financial intermediation real estate, renting and business activities",1980,Swedish krona,75257000000,JK,75257000000,24444000000
Sweden,Total Economy,1980,Swedish krona,484045000000,TOT,484045000000,346636000000
Sweden,"Agriculture, hunting, forestry fishing",1981,Swedish krona,19745000000,AB,19745000000,5790000000
Sweden,Mining and quarrying,1981,Swedish krona,1774000000,C,1774000000,1615000000
Sweden,Manufacturing,1981,Swedish krona,116058000000,D,116058000000,96131000000
Sweden,"Electricity, gas and water supply",1981,Swedish krona,15227000000,E,15227000000,2604000000
Sweden,Construction,1981,Swedish krona,37681000000,F,37681000000,31479000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1981,Swedish krona,58027000000,GH,58027000000,48405000000
Sweden,"Transport, storage and communications",1981,Swedish krona,35904000000,I,35904000000,25629000000
Sweden,"Financial intermediation real estate, renting and business activities",1981,Swedish krona,88339000000,JK,88339000000,26837000000
Sweden,Total Economy,1981,Swedish krona,529119000000,TOT,529119000000,377462000000
Sweden,"Agriculture, hunting, forestry fishing",1982,Swedish krona,21722000000,AB,21722000000,5930000000
Sweden,Mining and quarrying,1982,Swedish krona,1875000000,C,1875000000,1606000000
Sweden,Manufacturing,1982,Swedish krona,129299000000,D,129299000000,99413000000
Sweden,"Electricity, gas and water supply",1982,Swedish krona,15271000000,E,15271000000,3023000000
Sweden,Construction,1982,Swedish krona,41241000000,F,41241000000,32756000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1982,Swedish krona,64221000000,GH,64221000000,50825000000
Sweden,"Transport, storage and communications",1982,Swedish krona,38052000000,I,38052000000,26857000000
Sweden,"Financial intermediation real estate, renting and business activities",1982,Swedish krona,101379000000,JK,101379000000,28754000000
Sweden,Total Economy,1982,Swedish krona,583482000000,TOT,583482000000,399523000000
Sweden,"Agriculture, hunting, forestry fishing",1983,Swedish krona,24551000000,AB,24551000000,6251000000
Sweden,Mining and quarrying,1983,Swedish krona,2384000000,C,2384000000,1685000000
Sweden,Manufacturing,1983,Swedish krona,148374000000,D,148374000000,106408000000
Sweden,"Electricity, gas and water supply",1983,Swedish krona,17786000000,E,17786000000,3868000000
Sweden,Construction,1983,Swedish krona,43066000000,F,43066000000,33618000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1983,Swedish krona,73946000000,GH,73946000000,55348000000
Sweden,"Transport, storage and communications",1983,Swedish krona,40625000000,I,40625000000,28374000000
Sweden,"Financial intermediation real estate, renting and business activities",1983,Swedish krona,114689000000,JK,114689000000,33535000000
Sweden,Total Economy,1983,Swedish krona,653429000000,TOT,653429000000,431717000000
Sweden,"Agriculture, hunting, forestry fishing",1984,Swedish krona,27066000000,AB,27066000000,6715000000
Sweden,Mining and quarrying,1984,Swedish krona,3229000000,C,3229000000,1833000000
Sweden,Manufacturing,1984,Swedish krona,171653000000,D,171653000000,118729000000
Sweden,"Electricity, gas and water supply",1984,Swedish krona,20948000000,E,20948000000,4797000000
Sweden,Construction,1984,Swedish krona,48075000000,F,48075000000,35848000000
Sweden,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1984,Swedish krona,84512000000,GH,84512000000,61772000000
Sweden,"Transport, storage and communications",1984,Swedish krona,43238000000,I,43238000000,31611000000
Sweden,"Financial intermediation real estate, renting and business activities",1984,Swedish krona,128054000000,JK,128054000000,39606000000
Sweden,Total Economy,1984,Swedish krona,730270000000,TOT,730270000000,476952000000
Sweden,"Agriculture, hunting, forestry fishing",1985,Swedish krona,28350000000,AB,28350000000,6945000000
Sweden,Mining and quarrying,1985,Swedish krona,3688000000,C,3688000000,2043000000
Sweden,Manufacturing,1985,Swedish krona,186750000000,D,186750000000,131738000000
Sweden,"Electricity, gas and water supply",1985,Swedish krona,22629000000,E,22629000000,4949000000
Sweden,Construction,1985,Swedish krona,51136000000,F,51136000000,39812000000
